NU_INSCRICAO;NU_IDADE;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;IN_BAIXA_VISAO;IN_CEGUEIRA;IN_SURDEZ;IN_DEFICIENCIA_AUDITIVA;IN_SURDO_CEGUEIRA;IN_DEFICIENCIA_FISICA;IN_DEFICIENCIA_MENTAL;IN_DEFICIT_ATENCAO;IN_DISLEXIA;IN_DISCALCULIA;IN_AUTISMO;IN_VISAO_MONOCULAR;IN_OUTRA_DEF;IN_GESTANTE;IN_LACTANTE;IN_IDOSO;IN_ESTUDA_CLASSE_HOSPITALAR;TP_PRESENCA_CN;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TP_LINGUA;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
'190005088763';17;M;1;3;1;0;3;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;595.2;604.9;576.3;639;1;720;G;F;D;D;3;N;A;C;D;A;C;B;B;B;B;A;A;A;B;A;B;D;A;C;B
'190005088764';15;F;1;3;2;0;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;C;E;C;B;5;C;A;B;C;B;B;B;B;B;A;A;A;A;B;A;A;D;A;A;A
'190005088766';24;F;1;3;1;0;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;390.7;449.8;441.3;366.2;0;380;B;B;F;A;3;B;A;B;D;A;B;B;A;A;A;A;A;A;A;A;A;D;A;B;B
'190005088769';18;M;1;3;1;0;2;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;379.8;389.1;526.3;523.2;0;720;G;G;D;D;4;F;A;D;D;B;B;B;B;B;B;A;A;A;B;A;A;E;A;B;B
'190005088775';19;F;1;3;1;2;1;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;482.2;379.4;490.9;473;0;700;D;E;F;F;4;D;A;B;C;B;A;B;A;B;A;B;A;A;A;A;A;E;A;A;B
'190005088779';17;F;1;3;1;0;3;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;539.8;560.3;603;519.9;0;860;F;E;D;D;4;G;A;C;C;B;B;B;C;B;A;B;A;A;B;A;B;E;B;D;B
'190005088782';24;F;1;3;1;5;1;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;412.6;413.8;514.4;554;1;560;C;E;B;B;5;C;A;B;C;A;B;B;A;B;A;A;A;A;B;A;B;D;A;A;A
'190005088784';20;F;1;3;1;4;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;520.2;577.3;560.9;626.6;0;660;F;G;E;D;4;O;A;B;C;B;B;B;A;B;A;B;A;A;B;A;B;E;B;C;B
'190005091741';18;F;1;1;1;0;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;441.7;436.8;475.7;439.5;0;480;E;G;C;E;4;D;A;B;C;A;C;B;A;B;B;A;A;A;B;A;A;C;A;A;B
'190005091758';20;F;1;3;1;2;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;376.7;383;457.2;468.9;1;480;D;E;B;B;2;B;A;B;B;A;B;B;A;A;A;A;A;A;B;B;A;C;A;A;A
'190005091761';22;M;2;3;1;3;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;448.4;326.4;;0;580;B;E;B;A;5;A;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;B;A;A;A
'190005091764';16;M;1;3;1;0;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;350.4;407.7;371.5;372.5;0;0;E;G;B;D;3;J;A;B;C;A;C;B;A;B;A;A;A;B;B;A;A;D;A;B;B
'190005091773';16;F;1;1;1;1;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;531.7;534.1;601.1;559.6;0;540;G;F;E;E;4;Q;B;E;D;C;A;B;B;B;A;B;B;B;C;B;B;E;B;D;B
'190005091774';17;F;1;1;1;0;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;446;405.3;517.3;491.9;0;680;H;H;C;B;4;E;A;B;C;A;A;B;B;B;B;A;A;A;B;A;A;C;A;A;B
'190005091776';23;F;1;3;1;7;1;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;440.5;535.5;529.9;446.6;1;580;C;F;A;D;2;C;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;C;A;A;B
'190005091777';17;F;1;4;1;0;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;440.3;469.3;489.3;0;0;720;D;G;B;D;4;G;A;C;E;C;A;B;B;B;A;B;A;A;C;B;A;D;A;B;B
'190005091785';21;F;1;3;1;2;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;437.8;395.4;;0;440;D;E;B;B;6;C;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A
'190005094725';27;M;1;2;1;9;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;572.5;615.6;612.1;675.3;0;600;B;B;A;A;2;C;A;B;B;B;A;B;A;A;A;A;A;A;B;B;A;C;A;B;A
'190005094726';31;F;0;1;1;0;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;463.9;432.4;403;384.3;1;280;B;B;A;A;3;D;A;B;C;B;A;B;A;B;A;A;A;A;B;A;A;C;A;A;B
'190005094739';17;M;1;3;1;1;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;419.3;364.6;431.3;399.3;1;640;C;C;A;A;2;B;A;C;C;A;A;B;A;B;B;B;A;A;B;A;A;A;A;A;B
'190005094741';24;F;1;4;2;0;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;428.4;447.9;411.6;401.2;1;340;B;C;A;B;3;B;A;B;C;B;A;B;A;B;A;B;A;A;B;A;A;B;B;B;B
'190005094743';22;F;2;2;1;5;1;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;B;E;B;B;4;B;A;B;C;A;B;B;A;A;A;A;A;A;A;A;A;B;A;A;A
'190005094747';22;F;1;3;2;5;1;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;381.4;402.7;;0;300;B;E;A;B;5;C;A;B;D;A;A;B;B;B;B;A;A;A;A;A;A;E;A;B;B
'190005094752';15;F;1;3;1;0;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;556.2;539.8;568.3;664.4;0;800;E;E;D;F;3;I;A;B;C;B;A;B;B;B;B;A;A;A;A;A;A;D;A;C;B
'190005097719';17;M;1;2;1;0;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;D;D;B;B;5;A;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
'190005097738';19;F;1;3;2;2;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;496.9;477.1;466.3;434.3;0;580;D;E;D;D;4;C;A;B;D;B;B;B;A;B;A;A;A;A;B;A;A;E;A;A;B
'190005097741';16;F;1;3;1;0;2;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;391;508;467.2;403.3;1;560;B;D;A;A;5;D;A;B;C;B;B;B;B;B;A;A;A;A;B;A;A;D;B;B;B
'190005097746';26;F;1;2;1;0;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;440.6;458.4;471.4;408.9;1;460;B;B;C;B;2;B;A;B;B;A;B;B;A;A;A;A;A;A;B;A;A;B;A;A;A
'190005097754';16;M;1;1;1;0;3;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;489.6;549.9;553.1;672.3;1;760;G;G;D;B;5;K;A;B;C;B;A;B;A;B;A;A;A;A;B;A;A;D;A;B;B
'190005097755';15;F;1;2;1;0;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;556.9;459;526.3;572.2;1;540;F;F;E;D;4;Q;A;E;D;C;B;C;B;B;B;B;A;B;C;A;A;E;A;E;B
'190005100626';28;F;2;1;1;10;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;D;F;B;D;5;F;A;C;D;B;B;B;A;B;A;A;A;A;B;A;A;D;A;B;B
'190005100627';35;M;2;3;1;5;1;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;B;E;A;A;4;G;A;B;D;B;A;B;B;A;A;A;A;A;B;A;B;C;A;A;A
'190005100628';19;M;1;2;1;2;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;385.8;471.5;511.1;365.9;0;400;E;E;C;B;2;B;A;B;C;A;B;B;A;A;A;A;A;A;C;A;A;B;A;A;B
'190005100632';20;M;1;1;1;0;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;C;D;C;B;4;D;A;B;C;A;B;B;A;B;A;B;A;A;B;A;A;D;A;A;B
'190005100635';18;F;1;3;1;0;3;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;555.8;545.2;554.9;568.2;1;800;E;E;B;D;2;D;A;C;D;B;C;C;B;A;A;B;A;A;E;B;A;C;A;A;B
'190005100644';18;M;1;3;1;0;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;454.6;544.5;507.4;617.7;0;580;C;E;A;B;5;I;A;D;D;C;A;C;B;B;A;B;A;A;E;A;B;E;A;B;B
'190005100648';16;F;1;1;1;0;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;368.1;409.4;449;471.9;0;460;C;C;C;B;5;C;A;C;E;B;B;C;B;B;A;B;A;A;D;B;B;D;A;B;B
'190005100649';44;F;2;4;1;3;1;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;E;B;B;B;5;C;A;B;C;B;B;B;A;B;A;A;A;A;B;A;B;D;A;A;A
'190005100651';15;M;1;1;1;1;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;603.3;540.1;418.7;373.6;1;720;G;G;E;E;5;Q;D;C;D;C;A;C;C;B;B;B;B;B;E;B;B;E;B;B;B
'190005100652';19;M;1;4;1;1;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;492.7;446.7;498.7;411.2;1;820;E;E;A;B;1;A;A;B;B;A;A;B;A;A;A;B;A;A;B;A;A;B;A;B;B
'190005100655';16;M;1;1;1;0;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;504.4;598.5;507.3;682.5;1;0;F;G;D;E;3;O;D;E;D;C;A;C;C;B;A;B;A;B;C;B;B;D;B;D;B
'190005100658';24;F;1;4;1;5;1;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;409.4;424.2;361.5;422.1;1;220;H;D;F;A;3;C;A;B;B;A;A;B;A;A;A;A;A;A;A;A;A;B;A;A;A
'190005100660';17;M;1;3;1;0;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;461.2;491;516.9;601.1;0;0;D;F;B;B;4;D;A;B;D;A;B;B;A;A;A;A;A;A;B;A;A;C;A;A;B
'190005100661';20;F;1;4;1;1;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;C;B;A;A;5;B;A;B;D;A;A;B;A;A;A;B;A;A;B;A;A;D;A;A;A
'190005100664';17;M;1;3;1;0;3;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;411.1;580.9;568.2;380.4;0;720;H;H;E;D;3;L;D;D;E;B;A;C;C;B;A;B;A;A;D;B;B;D;A;C;B
'190005069582';32;F;3;1;1;12;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;474.4;485.7;431.8;450.7;1;440;H;A;B;B;2;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
'190005103579';25;F;1;3;1;0;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;C;C;A;A;2;B;A;B;C;A;A;B;A;A;A;A;A;A;B;B;A;B;B;A;A
'190005103581';44;M;0;3;1;13;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;487;462.6;;1;500;E;E;D;D;3;H;A;B;B;A;B;B;B;B;A;B;A;A;B;A;A;C;A;B;B
'190005103585';23;M;1;1;1;6;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;592.2;588.5;540;638.9;1;760;G;G;E;E;3;N;B;D;E;C;A;B;B;B;A;B;A;A;D;B;B;D;B;C;B
'190005103590';15;F;1;3;1;0;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;557;490.7;509.2;583.9;0;660;E;F;D;E;4;J;D;E;E;D;A;B;B;B;A;B;A;A;E;A;A;E;A;C;B
'190005103601';18;F;1;3;1;1;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;534.4;535.4;584;576.7;1;640;D;C;F;B;7;C;A;C;C;B;B;B;B;A;A;A;A;A;B;B;A;E;A;A;B
'190005103606';19;F;1;1;1;1;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;554.6;598.5;534.3;641.2;1;860;G;F;D;D;5;F;D;C;E;C;B;C;B;B;A;B;A;A;D;A;B;E;A;D;B
'190005103611';16;M;1;1;1;0;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;G;G;D;D;2;L;A;B;C;B;A;B;B;B;A;A;A;A;B;A;B;A;A;C;B
'190005103614';44;M;2;3;1;13;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;346.3;0;0;360.9;1;260;B;A;A;B;3;B;A;B;C;A;B;B;A;A;A;A;A;A;A;A;A;C;A;A;B
'190005103620';17;F;1;4;1;0;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;421.9;462.4;473.6;402.2;0;520;D;E;F;C;2;C;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A
'190005076963';16;F;1;1;1;0;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;542.1;533.8;620.7;552.1;0;820;E;F;D;C;4;D;A;B;C;A;B;B;A;B;A;A;A;A;B;A;A;A;A;A;B
'190005100799';33;F;2;3;1;13;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;B;B;C;F;4;H;A;C;E;B;B;B;A;B;A;A;A;A;B;A;A;C;A;B;B
'190005076966';17;F;0;3;1;0;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;428.3;393.8;455.9;376.5;1;480;E;E;C;B;4;D;A;B;C;A;B;B;A;B;A;A;A;A;B;A;A;D;A;B;B
'190005076967';22;M;1;3;1;1;1;1;;;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;440;457.4;368.4;463.6;1;0;B;E;B;B;5;C;A;B;C;A;B;B;A;B;A;A;A;A;B;A;B;D;A;A;A
'190005076976';18;F;1;3;1;1;1;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;343.1;499.9;550.1;383.1;1;680;E;E;B;B;4;C;D;B;C;A;C;B;A;A;A;A;A;A;B;A;A;D;A;A;A
'190005076978';18;M;1;3;1;0;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;489.7;513.2;570.8;458.7;0;720;G;E;D;F;4;J;A;B;C;B;A;B;A;A;A;A;A;A;B;A;B;E;B;B;B
'190005076982';17;M;1;3;1;1;1;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;477.2;545;552.9;609.9;1;600;E;F;B;B;7;C;A;C;D;A;B;B;B;A;A;A;A;A;B;A;A;D;A;B;B
'190005079808';33;F;2;2;1;13;1;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;407.7;403.6;466.7;393.9;0;560;A;B;B;B;2;C;A;B;B;A;B;B;A;A;A;B;A;A;B;B;A;B;A;B;A
'190005079813';24;M;1;1;1;5;1;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;428.8;479.8;512.4;519;1;260;E;E;B;B;4;B;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;B;A;A;A
'190005079817';39;F;2;3;1;13;1;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;401.1;462.7;477.4;380.1;1;540;A;E;A;A;4;D;A;B;C;A;B;B;B;B;A;A;A;A;B;A;A;D;A;A;B
'190005079818';21;M;1;3;1;3;1;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;595.4;586.5;581.1;678;0;560;A;C;A;A;2;C;A;B;C;A;A;B;A;A;A;A;A;A;A;A;A;C;A;B;B
'190005079828';15;F;1;3;1;0;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;347.7;468.9;421.6;443.6;0;420;B;E;C;F;3;D;A;C;D;B;A;B;B;B;A;B;A;A;C;B;A;C;B;A;B
'190005079830';30;M;2;2;1;13;1;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;422.4;436.6;517.1;432.8;0;520;B;G;C;D;2;C;A;B;B;A;B;B;A;A;A;B;A;A;B;A;A;B;A;B;A
'190005079837';30;M;1;3;1;13;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;500.5;511;467.8;440.7;1;880;D;C;B;B;5;D;A;C;D;A;B;B;A;B;A;A;A;A;B;A;A;C;A;A;B
'190005079842';20;M;1;3;1;3;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;556;538.7;559.3;678.4;1;720;F;G;D;D;5;I;A;B;C;B;A;B;A;B;A;B;A;B;B;A;B;D;A;A;B
'190005079843';17;M;1;3;1;0;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;537.8;731.1;630.4;697.5;0;900;E;E;D;D;4;I;A;B;C;B;A;B;B;B;A;A;A;A;B;A;A;C;A;A;A
'190005079846';23;M;1;3;1;4;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;420;500.5;467.5;452.1;1;720;D;C;A;A;2;B;A;B;B;A;A;B;A;A;A;A;A;A;A;A;A;C;A;A;B
'190005079849';19;F;1;2;4;1;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;372.2;522.2;515.3;461.5;0;0;A;B;A;A;2;B;A;B;C;A;A;B;A;A;A;A;A;A;B;B;A;C;A;B;B
'190005079852';40;F;1;3;1;13;1;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;B;C;C;A;4;C;A;B;D;B;B;B;A;B;A;A;A;A;B;B;A;D;A;B;B
'190005082767';29;F;1;1;1;5;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;B;C;C;A;3;A;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
'190005082769';15;F;1;3;1;0;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;521.6;584.3;561.8;565.3;1;680;G;F;F;B;4;G;A;C;D;B;A;B;B;B;B;B;A;B;B;A;B;D;A;C;B
'190005082770';32;F;2;3;1;12;1;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;C;B;A;A;3;E;A;B;C;A;B;B;B;B;A;B;A;A;B;A;A;D;A;A;A
'190005082771';21;M;1;3;1;2;1;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;430;505;487.4;629.4;1;460;B;C;B;A;3;B;A;B;C;A;A;B;A;A;A;A;A;A;B;B;A;C;A;A;A
'190005082773';26;M;1;1;1;2;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;329.5;366.6;;1;340;C;C;B;A;7;D;A;B;D;A;B;B;A;B;A;A;A;A;C;B;A;D;A;A;B
'190005082775';18;F;1;3;1;1;1;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;492.7;549.4;465.6;605.2;1;820;F;E;D;A;4;D;A;B;C;B;B;B;B;A;A;A;A;A;B;A;A;D;A;A;B
'190005082778';21;F;1;2;1;4;1;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;385.5;488.2;487.6;458.8;1;500;C;C;A;A;3;D;A;B;C;A;A;B;A;A;A;A;A;A;B;B;A;D;A;A;A
'190005082779';20;F;1;3;1;2;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;343.9;492.8;533.7;367.5;1;560;E;E;D;B;2;C;A;B;B;A;C;B;A;B;B;A;A;A;B;A;A;C;A;A;B
'190005082786';26;F;2;1;1;9;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;D;E;A;A;3;D;A;B;C;A;A;B;A;B;B;B;A;A;B;B;A;C;A;C;B
'190005082788';19;F;1;3;1;0;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;421;407.2;460.6;538.8;1;540;H;B;A;B;4;B;A;B;C;A;A;B;A;A;A;A;A;A;B;B;A;C;A;B;A
'190005082792';22;F;0;3;1;2;1;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;406.8;497.1;551.4;442.3;1;580;E;E;C;C;4;D;A;B;C;A;B;B;B;A;A;B;A;A;B;A;A;D;A;A;B
'190005082803';21;M;1;3;1;5;1;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;484.7;554.1;523.3;574.1;1;480;F;F;D;D;5;E;A;B;C;A;A;B;A;A;A;A;A;A;A;A;A;B;A;A;A
'190005085757';23;F;1;1;1;5;1;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;E;E;C;B;5;C;A;B;D;A;B;B;A;A;A;A;A;A;B;A;A;E;A;A;B
'190005085765';20;M;1;3;1;3;1;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;H;E;F;B;4;B;A;B;C;B;B;B;A;A;A;A;A;A;B;A;A;C;A;A;B
'190005109509';27;M;1;1;1;9;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;B;D;A;A;2;E;A;B;C;A;C;B;A;B;A;A;A;A;B;A;A;C;A;B;B
'190005109511';16;F;1;3;1;0;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;427.3;464.6;;0;520;E;F;A;D;6;F;A;C;D;B;A;B;B;B;A;A;A;A;B;A;A;E;A;B;B
'190005109521';16;F;1;1;1;0;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;415.2;497.9;507.6;366.7;1;560;E;F;C;C;8;E;A;B;D;B;A;B;B;B;A;A;A;A;B;A;A;E;A;C;B
'190005109522';19;M;1;3;1;2;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;E;G;B;D;5;D;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;B;A;A;B
'190005109525';26;M;1;5;1;8;1;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;B;E;A;A;6;B;A;B;C;A;B;B;A;A;A;A;A;A;A;A;A;E;A;A;B
'190005109526';18;F;1;3;1;1;1;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;397.3;453.3;488.3;412.9;0;320;B;C;A;A;4;B;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;B;A;A;B
'190005065244';18;F;1;3;1;1;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;593.6;600;497.8;671.5;0;820;E;F;D;D;5;I;D;D;E;C;B;B;B;B;A;B;A;A;D;A;B;E;A;C;B
'190005065245';17;F;1;3;1;0;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;390.6;463;510.2;617.8;0;520;C;D;A;A;7;E;A;B;D;A;B;B;A;B;A;A;A;A;B;A;A;C;A;B;B
'190005065248';35;M;2;1;1;13;1;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;E;E;B;D;3;C;A;B;C;A;B;B;B;B;B;A;A;A;B;A;A;D;A;A;B
'190005065254';21;F;1;1;1;4;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;630.3;660.8;671.8;760.9;0;900;F;G;D;D;5;J;C;E;E;C;A;B;C;B;B;B;A;B;D;A;B;E;B;C;B
'190005065257';18;F;1;3;1;2;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;359.8;380.2;532.9;713.7;1;500;F;F;D;D;3;E;A;B;C;A;A;B;B;A;A;A;A;A;C;A;A;D;A;B;B
'190005065274';21;F;1;3;1;3;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;527.6;325.4;453.2;568.6;0;600;G;C;D;B;6;J;A;C;D;C;A;B;B;B;B;A;A;A;C;A;A;D;A;B;B
'190005065275';16;M;1;2;1;0;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;584.8;629.2;610;639.4;1;700;H;D;F;B;5;E;A;B;D;A;B;B;A;A;A;A;A;A;B;A;A;D;A;A;B
'190005065284';18;M;1;4;1;1;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;455.4;585.8;559.6;667.1;0;740;E;E;D;B;6;K;A;B;C;B;B;B;B;B;A;A;A;A;C;A;A;E;A;B;B
'190005065287';16;F;0;3;1;0;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;350.2;480;398.2;391.6;1;600;C;C;B;A;4;C;A;B;C;B;A;B;B;A;A;A;A;A;B;A;A;C;A;A;B
'190005065295';15;F;1;3;1;0;3;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;379.5;422.7;486.4;426.4;0;680;G;G;E;E;4;I;D;D;D;C;A;B;B;B;A;A;A;B;D;B;A;D;B;D;B
'190005065299';21;M;1;3;1;2;1;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;438.5;463.2;438.4;372.6;1;420;E;E;B;B;5;C;A;B;C;B;B;B;A;B;A;A;A;A;B;A;A;D;A;A;B
'190005065300';23;M;1;1;1;6;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;E;E;D;A;6;K;A;B;C;B;B;B;B;B;A;A;A;A;C;A;A;E;A;B;B
